,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
9380,569961117235191809,negative,0.6863,Flight Booking Problems,0.3493,,Danye33,,0,@USAirways I have a flight voucher/confirmation code but there is no where for me to enter it on your checkout page while Flight Booking Problems. Pls help,,2015-02-23 12:44:54 -0800,,Eastern Time (US & Canada)
9381,569961070519050240,negative,1.0,Late Flight,1.0,,Jabis4,,0,@USAirways 1-2! Rock hit the plane! In a delay now! Never an easy day with US Airways! Ya never fail to let me down!,,2015-02-23 12:44:43 -0800,VT,Eastern Time (US & Canada)
9382,569960904852312064,negative,1.0,Customer Service Issue,1.0,,ElmiraBudMan,,0,@USAirways just an FYI I'll be writing registered letters 2 your ceo and those down the line 4 the shameful treatment and reactions we got.,,2015-02-23 12:44:03 -0800,Does it really matter,
9383,569960704717008896,negative,1.0,Lost Luggage,0.6494,,Taryn_Sunstrom,,0,@USAirways you guys Cancelled Flightled two of my flights yesterday and I checked the bag to Huntsville and it went missing in Philly.,,2015-02-23 12:43:16 -0800,The Shire,Atlantic Time (Canada)
9384,569960575792504833,neutral,1.0,,,,AshMichelle831,,0,"@USAirways if I apply for ur credit card, do you automatically get the companion certificate or do I have to wait for it?",,2015-02-23 12:42:45 -0800,,Eastern Time (US & Canada)
9385,569960024455454721,negative,1.0,Customer Service Issue,1.0,,Bachelorsaurus,,0,"@USAirways customer service failure aside, one would think you guys would care about inaccurate manifests. I'm sure TSA would.",,2015-02-23 12:40:33 -0800,"Arlington, VA",Quito
9386,569959975566467072,negative,1.0,Customer Service Issue,1.0,,ElmiraBudMan,,0,@USAirways I find it funny that @PHLAirport responds but you don't. Your customer service is the worst. #wedontcarebecauseyoupaidalready,,2015-02-23 12:40:22 -0800,Does it really matter,
9387,569959415433965569,negative,0.6702,Flight Attendant Complaints,0.6702,,ElmiraBudMan,,0,@USAirways I get some bs from a guy at the door says door closes 10 minutes before it backs out. Yet I know for a fact it was 5 people short,,2015-02-23 12:38:08 -0800,Does it really matter,
9388,569959393917149189,negative,0.6436,Customer Service Issue,0.3465,,letyak,,0,@USAirways our flight was rebooked with you and we want to change our seats or upgrade to 1st class. Can you help? Phones are down.,,2015-02-23 12:38:03 -0800,"Philadelphia, PA",Eastern Time (US & Canada)
9389,569959365236690945,negative,1.0,Bad Flight,0.4039,,joyadventuremom,,0,@USAirways I need to speak with a customer service agent today between 5-8pm  I had an unfortunate incident of discrimination today.,,2015-02-23 12:37:56 -0800,,
9390,569958552493793280,negative,1.0,Lost Luggage,1.0,,jessicadrew87,,0,@USAirways @CLTDouglas slowest baggage claim ever,,2015-02-23 12:34:42 -0800,North Carolina,Eastern Time (US & Canada)
9391,569958301443739650,negative,1.0,Late Flight,0.3444,,FahadHassan,,0,@USAirways Don't blame it on weather. Rep at counter cost me entire day - not weather.  Printed Boarding Pass too Late Flight. #TakeResponsibility,,2015-02-23 12:33:43 -0800,Washington D.C.,Eastern Time (US & Canada)
9392,569957315568394242,negative,1.0,Can't Tell,0.6774,,josebenegas,,0,@USAirways too Late Flight.,,2015-02-23 12:29:47 -0800,,Buenos Aires
9393,569956170393194496,negative,1.0,Late Flight,1.0,,KingFilson,,0,@USAirways delays due to refueling are out of your control? If that's true I never want to fly US Airways again,,2015-02-23 12:25:14 -0800,,Central Time (US & Canada)
9394,569956147433574401,positive,0.6774,,0.0,,redcat255,,0,@USAirways @AmericanAir shout out to Diane at EYW for helping get us home today instead of tomorrow (even if a little Late Flight!),,2015-02-23 12:25:09 -0800,,Eastern Time (US & Canada)
9395,569952376473300992,positive,1.0,,,,EmmaJLogue,,0,@USAirways made it! Just! Huge relief - thanks for your help!,,2015-02-23 12:10:10 -0800,,Eastern Time (US & Canada)
9396,569951958552805376,negative,1.0,Lost Luggage,1.0,,Little_BeerGirl,,0,@USAirways how about now getting us the rest of our bags please? We only received 2 of 5. Can you help with that?,,2015-02-23 12:08:30 -0800,"ÜT: 42.076557,-76.770488",Eastern Time (US & Canada)
9397,569951021398683650,negative,1.0,Customer Service Issue,0.6722,,putajerseyon,,0,@usairways im trying to get my dads wheelchair and no one is answering at Dulles.we have tried to call back on.multiple times,,2015-02-23 12:04:47 -0800,,Eastern Time (US & Canada)
9398,569950785859145728,neutral,1.0,,,,DanielleWaugh,,0,"@USAirways It's 838. We boarded and we are waiting now to take off, hopefully.","[39.87010428, -75.2507858]",2015-02-23 12:03:51 -0800,"Portland, Maine",Eastern Time (US & Canada)
9399,569950482665308160,positive,1.0,,,,EmmaJLogue,,0,"@USAirways - thanks, I hope so. Maybe you can put in a good word for me? ;-)",,2015-02-23 12:02:38 -0800,,Eastern Time (US & Canada)
9400,569950215513497601,negative,1.0,Late Flight,1.0,,thomashoward88,,0,@USAirways US 728/Feb 21. Arrive 7 hrs Late Flight; checked car seat missing. No replacement available. Has yet to arrive more than 24 hours Late Flightr.,,2015-02-23 12:01:35 -0800,,
9401,569949968750010370,negative,1.0,Lost Luggage,1.0,,Taryn_Sunstrom,,0,@USAirways you guys lost my luggage,,2015-02-23 12:00:36 -0800,The Shire,Atlantic Time (Canada)
9402,569949405136232449,negative,0.6417,Late Flight,0.3384,,thomashoward88,,0,@USAirways US 728/Feb 21 Kim Y says: leaving on 15 minutes once paperwork is done. Wheels up ~ 1.5 hours Late Flightr.,,2015-02-23 11:58:21 -0800,,
9403,569949007465844736,negative,0.6749,Customer Service Issue,0.3585,,thomashoward88,,0,@USAirways US 728/Feb 21 Hour 6 on plane when US Airways representative Kim Y enters deteriorating picture. Unhelpful with no assurances.,,2015-02-23 11:56:47 -0800,,
9404,569948356933332992,negative,0.6788,Cancelled Flight,0.6788,,marvinatorsb,,0,"@USAirways @marvinatorsb thnk you for response,all flights were full, couldn't get out until tmrw, had to Cancelled Flight and go w/other airline",,2015-02-23 11:54:12 -0800,,
9405,569948119712063489,negative,0.6277,Late Flight,0.6277,,thomashoward88,,0,@USAirways US 728/Feb 21. Ground power shorts again for the third time. Weary German passenger deplanes. Makes me jealous. Auf wiedersehen!,,2015-02-23 11:53:15 -0800,,
9406,569947283846004737,neutral,0.6187,,0.0,,thomashoward88,,0,"@USAirways US 728. Refuel; we've sat for so long. Pilot announces where the truck is. ""Look, over there to the left!"" Actual announcement.",,2015-02-23 11:49:56 -0800,,
9407,569947048574758912,negative,1.0,Late Flight,0.6629999999999999,,EATtoFUEL,,0,@USAirways thanks but the bags are only 10% of what went wrong. 22 hours from DCA to SAN when there were no weather issues is not acceptable,,2015-02-23 11:49:00 -0800,VA,
9408,569947033857069057,neutral,0.6582,,0.0,,AnnaIntheCity,,0,@USAirways @AmericanAir trying to chg ticket for staff member leaving org before she can fly.We're a nonprofit-can't you make an exception?,,2015-02-23 11:48:56 -0800,Northern Virginia,Eastern Time (US & Canada)
9409,569947001456070656,negative,1.0,Customer Service Issue,1.0,,_leekinney,,0,@USAirways How can I speak to a human? Need 2 find bag delayed 2/21. Website and 800 # are telling me 2 different things! Got hung up on 2x,,2015-02-23 11:48:48 -0800,"Philadelphia, PA",Quito
9410,569946740855582722,negative,1.0,Bad Flight,0.6848,,thomashoward88,,0,@USAirways US 728. One water run of the planet's smallest water bottles. Applaud you looking out for the environment.,,2015-02-23 11:47:46 -0800,,
9411,569946472751476737,negative,1.0,Late Flight,1.0,,thomashoward88,,0,"@USAirways US 728. Nope, not getting off. 3 hours in the plane. 4 pilot announcements. One water run of the planet's smallest water bottles.",,2015-02-23 11:46:42 -0800,,
9412,569945501166133248,neutral,0.7015,,0.0,,thomashoward88,,0,"@USAirways US 728 Wait, now a gate opened. Back we go. (Good, maybe we can get off.)",,2015-02-23 11:42:51 -0800,,
9413,569945237025648640,negative,1.0,longlines,0.6701,,thomashoward88,,0,"@USAirways US 728 Uh oh, no gate. Now truck will come to us.",,2015-02-23 11:41:48 -0800,,
9414,569945085158264832,negative,0.6632,Can't Tell,0.3368,,thomashoward88,,0,"@USAirways US 728 returned to gate to get ""MEL"" sticker. Oh, look. We heard from pilot! No clue what an MEL sticker is. Anyone?",,2015-02-23 11:41:12 -0800,,
9415,569944996616351746,negative,1.0,Customer Service Issue,1.0,,Jess_Yoga,,0,@USAirways I spent an hour on the phone with them and got no where at all,,2015-02-23 11:40:50 -0800,Wherever my breath takes me ,Atlantic Time (Canada)
9416,569944514137362432,negative,1.0,Bad Flight,1.0,,thomashoward88,,0,"@USAirways US 728 then lost ground power three different times. Not only grounded endlessly; now without air, lights, entertainment.",,2015-02-23 11:38:55 -0800,,
9417,569944182011379712,negative,1.0,Flight Attendant Complaints,1.0,,thomashoward88,,0,"@USAirways US 728 pilot started the flight by announcing arrival into Gatwick, not Heathrow. Moments of concern for all aboard.",,2015-02-23 11:37:36 -0800,,
9418,569943857418399746,negative,1.0,Customer Service Issue,0.6772,,thomashoward88,,0,@USAirways US 728 stated their issues as: no one around to close said door. More strange. Now we're not hearing from pilot for long periods.,,2015-02-23 11:36:19 -0800,,
9419,569943774253621248,negative,1.0,Bad Flight,0.684,,ac_choplick,,0,@USAirways Seat 8D on Flight 545 last night is the worst seat I've ever been in.  No leg room! #dividendsmember http://t.co/NUhpLNXRIq,,2015-02-23 11:35:59 -0800,,Hawaii
9420,569943434536091649,negative,1.0,Flight Attendant Complaints,0.6723,,Blasterjaxx,,1,@USAirways One of your workers was very rude with us. We can tell you in DM cuz it won't be any good publicity...,,2015-02-23 11:34:38 -0800,TotalWorldJaxxination,
9421,569943345000280064,negative,0.652,Late Flight,0.342,,thomashoward88,,0,"@USAirways US 728 stated their issues as: plane not moving as cargo door open on plane. Umm, ok. A little strange.",,2015-02-23 11:34:17 -0800,,
9422,569943328701095937,negative,1.0,Late Flight,1.0,,KingFilson,,0,@USAirways my flight is delayed so I missed my connecting flight. Stuck in Philadelphia over night and no hotel voucher? Thanks for nothing,,2015-02-23 11:34:13 -0800,,Central Time (US & Canada)
9423,569943090766721024,neutral,0.6729,,0.0,,thomashoward88,,0,@USAirways US 728 stated their issues as: kept plane on ground to allow connecting passengers from other flight to board. Fine. Understand.,,2015-02-23 11:33:16 -0800,,
9424,569942656522047490,negative,1.0,Customer Service Issue,1.0,,BriRose16,,0,"@USAirways can I speak to a human with some compassion? I wrote an email to discuss my experience and received a generic ""sorry"" email back",,2015-02-23 11:31:32 -0800,"Baltimore, MD ",
9425,569942569951600640,negative,1.0,Bad Flight,0.3499,,Bachelorsaurus,,0,"@USAirways take a look at 1715. All F seats filled, so someone upgraded their friend instead of following rules.",,2015-02-23 11:31:12 -0800,"Arlington, VA",Quito
9426,569941616649244673,negative,1.0,Customer Service Issue,0.6532,,FahadHassan,,0,@USAirways back in line at terminal because phone guy couldn't help.  One person in front of me 20 min wait again? http://t.co/HQHdAD7fvK,,2015-02-23 11:27:25 -0800,Washington D.C.,Eastern Time (US & Canada)
9427,569941050002972672,negative,1.0,Customer Service Issue,1.0,,MediatorTerry,,0,@USAirways So you understand why I'm resorting to Twitter: No help available at  gate while this occurred or by phone afterward.,,2015-02-23 11:25:09 -0800,,
9428,569940989403635712,negative,1.0,Late Flight,1.0,,EmmaJLogue,,0,@USAirways going to miss my connection due to another tarmac delay - on US5268 then 4050 - need a flight home today please!,,2015-02-23 11:24:55 -0800,,Eastern Time (US & Canada)
9429,569940889591795712,negative,1.0,Can't Tell,0.3662,,thomashoward88,,0,"@USAirways, I'm expecting 400% reimbursement for the unprofessional decisions with US728 on 21 Feb. Check your very full complaint box.",,2015-02-23 11:24:31 -0800,,
9430,569940462678749186,negative,0.7128,Late Flight,0.7128,,EmmaJLogue,,0,"@USAirways what's the deal with flight 5268 from DCA to PHL? We boarded on time, left the gate a few mins Late Flight and are now sat on Tarmac?",,2015-02-23 11:22:49 -0800,,Eastern Time (US & Canada)
9431,569939368598753280,negative,1.0,Late Flight,0.7118,,Mister617,,0,@USAirways stranding a student trying to get to Birmingham in CLT overnight w/o any help.  You can do better than that.  @av_duffy,"[42.2822248, -71.0378408]",2015-02-23 11:18:29 -0800,@Mister617 follows you,Quito
9432,569939301301153792,negative,0.6563,Customer Service Issue,0.3437,,putajerseyon,,0,"@usairways really need help asap, so please make it quick. Thx.",,2015-02-23 11:18:13 -0800,,Eastern Time (US & Canada)
9433,569939286935674880,negative,1.0,Customer Service Issue,0.3422,,juliebartz,,0,@USAirways well that is not going to help. I'vebeen on hold over 3 hrs &amp; my client wants his ff nbr in the record he's elite wAA,,2015-02-23 11:18:09 -0800,Shawano WI,Central Time (US & Canada)
9434,569938945871626240,negative,1.0,Lost Luggage,1.0,,putajerseyon,,0,@usairways hi. You lost my father's wheelchair. Every time we call we just get voicemail. My dad needs it to go home. Please DM me.,,2015-02-23 11:16:48 -0800,,Eastern Time (US & Canada)
9435,569938939122991104,negative,1.0,Late Flight,0.6492,,B_Flight5508,,0,"@USAirways 4 segments, 4/4 delayed. Gnv &gt; CTL . CTL &gt; JAN . JAN &gt; CTL . CTL &gt; GNV. My year off from flying with you guys was the way to go.",,2015-02-23 11:16:46 -0800,,Eastern Time (US & Canada)
9436,569938672935546880,negative,1.0,Cancelled Flight,0.3491,,KyleHanagami,,0,@USAirways is charging me $200 to NOT take my flight. Lol. That is the last time I fly with them.,,2015-02-23 11:15:43 -0800,"Los Angeles, CA",Pacific Time (US & Canada)
9437,569938487920566272,negative,1.0,Lost Luggage,0.6528,,johnhughesrocks,,0,@USAirways yes. It says bag is being delivered. The local number says Not Open. Asked main # for cust service got hung up on.,,2015-02-23 11:14:59 -0800,,
9438,569938470589718528,negative,0.6615,Bad Flight,0.3409,,DanKolbet,,0,"@usairways Row 16, flight 634 today if you're looking for specifics! I can run to Home Depot for the WD40 you if you need.",,2015-02-23 11:14:54 -0800,"Spokane, Washington",Pacific Time (US & Canada)
9439,569938119060955136,negative,1.0,Late Flight,0.6617,,DanKolbet,,0,@USAirways seriously buy some WD40 for A319 operating flight 634 from GEG to Phoenix. Every seat squeaks w every shift. Still on ground!,,2015-02-23 11:13:31 -0800,"Spokane, Washington",Pacific Time (US & Canada)
9440,569937457837273088,negative,0.6667,Can't Tell,0.6667,,FaknilO,,0,"@USAirways I would happily wait in the terminal near food, restrooms and non irritated passengers.","[33.43588637, -111.99965664]",2015-02-23 11:10:53 -0800,New Mexico,Mountain Time (US & Canada)
9441,569936893325897728,negative,1.0,Late Flight,1.0,,FaknilO,,0,@USAirways why let passengers on board when there was an issue? Over an hour &amp; the pilot doesn't know when we'll leave.,"[33.43824974, -111.99987573]",2015-02-23 11:08:38 -0800,New Mexico,Mountain Time (US & Canada)
9442,569936213760716801,negative,1.0,Customer Service Issue,1.0,,FahadHassan,,0,@USAirways anyone there to help? Still on hold...,,2015-02-23 11:05:56 -0800,Washington D.C.,Eastern Time (US & Canada)
9443,569935818783125504,negative,1.0,Can't Tell,0.361,,Bachelorsaurus,,0,@USAirways oh yay! Now gate agents decide not to deal with upgrade list and just bump up whoever is closest.,,2015-02-23 11:04:22 -0800,"Arlington, VA",Quito
9444,569935639539425280,negative,0.6613,Late Flight,0.6613,,reverendvelvet,,0,@USAirways site shows on-time but FlightAware site shows delayed. Trying to decide if I get out in this ice to catch FLT 456 to PHX.,,2015-02-23 11:03:40 -0800,Houston TX,Mountain Time (US & Canada)
9445,569935531213086721,negative,0.6669,Customer Service Issue,0.3532,,Jess_Yoga,,0,@USAirways is the absolute worst airline. 13 women were inconvenienced due to maintenance issues. Stuck all over- no care given.,,2015-02-23 11:03:14 -0800,Wherever my breath takes me ,Atlantic Time (Canada)
9446,569935522497478656,negative,1.0,Customer Service Issue,0.6832,,aepleiss,,0,"@USAirways flights &amp; ""customer relations"" are extremely disappointing. Faced too many problems to type. apology=$25 towards a flight. A JOKE",,2015-02-23 11:03:12 -0800,,
9447,569934782643224576,negative,1.0,Customer Service Issue,1.0,,Whitncam,,0,@USAirways sitting here in PHL with all of your rude Customer Service Agents!,,2015-02-23 11:00:15 -0800,,
9448,569933275436707840,negative,1.0,Late Flight,1.0,,meganpberger,,0,@USAirways @AmericanAir - Can flight #415 get the paperwork inputted?? We should have taken off an hour .. #sittingontheplane #hungry,,2015-02-23 10:54:16 -0800,,Quito
9449,569932287380467712,negative,1.0,Customer Service Issue,1.0,,FahadHassan,,0,@USAirways now on hold with customer care.  Wonder if someone will pick up the phone before 5pm.,,2015-02-23 10:50:20 -0800,Washington D.C.,Eastern Time (US & Canada)
9450,569932207311048705,negative,1.0,Late Flight,0.6733,,jsjonker,,0,@USAirways when will FLT 445 get a gate at DEN? Over 20 minutes waiting with no information.,,2015-02-23 10:50:01 -0800,,
9451,569930403106172928,negative,0.6759,Flight Booking Problems,0.3545,,Bachelorsaurus,,0,@USAirways lots of fun to be removed from top of a list and manually readded to the bottom thanks to club agents. Thanks a lot Asha at DCA.,,2015-02-23 10:42:51 -0800,"Arlington, VA",Quito
9452,569930292024221696,negative,1.0,Late Flight,1.0,,RuthieSeale,,0,@USAirways your delayed flight out of Wilmington made me miss my flight out of Charlotte. Figure out how to take off and arrive on time.,,2015-02-23 10:42:25 -0800,Aldie va,
9453,569930199036497920,positive,1.0,,,,Blasterjaxx,,9,@USAirways Wow unbelievable how you treat your customers at Puerto Rico airport! 👍,,2015-02-23 10:42:02 -0800,TotalWorldJaxxination,
9454,569929945331449856,negative,1.0,Bad Flight,0.6688,,Bachelorsaurus,,0,"@USAirways usually ""sorry"" doesn't involve moving people to middle seats and removing them from upgrade lists. Guess that's a club perk.",,2015-02-23 10:41:02 -0800,"Arlington, VA",Quito
9455,569929134639611904,negative,0.6837,Late Flight,0.3585,,nhbonedoc,,0,@USAirways don't worry. Used own initiative and arriving much earlier than you planned for me,,2015-02-23 10:37:49 -0800,,
9456,569928540004753409,negative,0.6966,Can't Tell,0.6966,,ecgetty,,0,@USAirways nice try at the gate making traveler after traveler put bags in the size guide because you oversold.  Sorry #minefits,,2015-02-23 10:35:27 -0800,"wilmington, nc",Eastern Time (US & Canada)
9457,569926843853185024,negative,1.0,Bad Flight,0.6484,,marvinatorsb,,0,"@USAirways horrible service, wrong plane arrived, many confirmed passengers could not get on flight we paid for due to lack of seats flight",,2015-02-23 10:28:42 -0800,,
9458,569926412234326016,neutral,1.0,,,,athenatrigal,,0,@USAirways trying to book award travel leaving on red-eye Sunday night after midnight. Should I book the date in Sunday or Monday?,,2015-02-23 10:27:00 -0800,,Eastern Time (US & Canada)
9459,569926031542345728,negative,1.0,Customer Service Issue,0.6598,,marvinatorsb,,0,"@USAirways booked flight 1mnth ago, seat CONFIRMED, small plane arrived and was not allowed to board bcs no seat, horrible service",,2015-02-23 10:25:29 -0800,,
9460,569925709025509376,negative,1.0,Lost Luggage,1.0,,Ward1987M,,0,"@USAirways Very frustrated, checked bag in Logan, was not given a luggage ticket,now luggage is lost &amp; no ownership from @USAirways",,2015-02-23 10:24:12 -0800,,
9461,569923242015764480,positive,1.0,,,,electromail,,0,@USAirways They were breathing very heavily. but were super helpful. Thank you.,,2015-02-23 10:14:24 -0800,Watching @Interpol somewhere,Amsterdam
9462,569923163259318274,negative,1.0,Customer Service Issue,1.0,,electromail,,0,"@USAirways Aye, and nothing to do with an automated system which doesn't work properly. Anyway, got through to somebody...",,2015-02-23 10:14:05 -0800,Watching @Interpol somewhere,Amsterdam
9463,569922365322338304,positive,0.6513,,0.0,,lulainlife,,0,"@USAirways okay, great. Thank you!",,2015-02-23 10:10:55 -0800,"Washington, DC",Eastern Time (US & Canada)
9464,569921842204565504,negative,1.0,Late Flight,0.6723,,nhbonedoc,,0,@USAirways now my rebooked connection is delayed.,,2015-02-23 10:08:50 -0800,,
9465,569921840904327168,negative,1.0,Lost Luggage,1.0,,Andyba25,,0,@USAirways I am in meetings in California and have no luggage!!,,2015-02-23 10:08:50 -0800,South,
9466,569921757647212544,negative,1.0,Customer Service Issue,1.0,,johnhughesrocks,,0,@USAirways And the number your agent gave me to call says you are not open? And the main number goes to a computer saying it is delivered?,,2015-02-23 10:08:30 -0800,,
9467,569921646057926656,negative,1.0,Customer Service Issue,1.0,,rapidtravelchai,,0,@USAirways any way to get your call center to answer for a OneWorld award? Whenever try system says too busy and disconnect or endless hold,,2015-02-23 10:08:03 -0800,,Eastern Time (US & Canada)
9468,569921267601580032,negative,1.0,Lost Luggage,1.0,,johnhughesrocks,,0,@USAirways Why did you put my luggage on the plane after mine? Then not deliver it to me like you said? Now show the claim as closed online?,,2015-02-23 10:06:33 -0800,,
9469,569920484856475649,negative,1.0,Customer Service Issue,1.0,,taleson2wheels,,0,@USAirways takes my money at once but then requires 7 to 10 days to process a refund? Why does your auto attendant hang up? #usairwaysfail,,2015-02-23 10:03:26 -0800,,
9470,569920436466794496,negative,0.6598,Customer Service Issue,0.6598,,nhbonedoc,,0,@USAirways how long for a reply,,2015-02-23 10:03:15 -0800,,
9471,569919319821434880,neutral,0.6809,,0.0,,mrpearson3rd,,0,@USAirways Bag policy says stroller OR car seat.  We need to bring 2 car seats and 1 stroller.  Should I just call for details?,,2015-02-23 09:58:49 -0800,,
9472,569918035097731072,positive,1.0,,,,FitzFrancis,,0,@USAirways it was customer service like I have never seen before!  Kudos to your organization.,,2015-02-23 09:53:42 -0800,,
9473,569917765676601344,negative,1.0,Customer Service Issue,0.6809,,jonbrownmusic,,0,@USAirways Who intentionally buys a flight with a 10 hour layover?  And what kind of airline would charge $200 to fix it? Wow... #usairways,,2015-02-23 09:52:38 -0800,New Orleans,
9474,569917692758630400,negative,1.0,Customer Service Issue,1.0,,UrbanPranaYoga,,0,@USAirways how do I get a hold of customer service? I've called multiple times &amp; have been on hold for 30+ mins only to have to hang up,,2015-02-23 09:52:21 -0800,"Pittsburgh, PA",
9475,569917431059099648,negative,1.0,Customer Service Issue,1.0,,MustSeeItAll_,,0,@USAirways is there a # or a time bracket I can call to fix this problem?I've been attempting to fix this contact information issue for days,,2015-02-23 09:51:18 -0800,NYC // LI ,
9476,569916586682945536,negative,1.0,Customer Service Issue,1.0,,Andyba25,,0,@USAirways I called the number and they said no one is available to take my call...guys this is insane,,2015-02-23 09:47:57 -0800,South,
9477,569914295854739456,negative,0.6575,Customer Service Issue,0.6575,,jhughes1025,,0,.@USAirways Can't book a flight online or over the phone. Your customer service is usually great -- anything you can do to help?,,2015-02-23 09:38:51 -0800,Washington DC,Alaska
9478,569914076496850945,negative,1.0,Cancelled Flight,0.6714,,EdPlotts,,0,"@USAirways / @AmericanAir was the worst experience I've ever had flying. Rude, delays, Cancelled Flightlations, lack of updates, and wasting our time",,2015-02-23 09:37:58 -0800,Philadelphia,Eastern Time (US & Canada)
9479,569913838746742784,neutral,1.0,,,,CatieKriewald,,0,"@USAirways contact via FB messages, Twitter DM or text?",,2015-02-23 09:37:02 -0800,"Stillwater, MN",Central Time (US & Canada)
9480,569912963273879552,negative,1.0,Customer Service Issue,1.0,,CatieKriewald,,0,@USAirways called 3x &amp; it says high call volumes call back. At $1 a minute for international calls is there any way someone can contact me?,,2015-02-23 09:33:33 -0800,"Stillwater, MN",Central Time (US & Canada)
9481,569911231705944064,negative,1.0,Customer Service Issue,0.6596,,Debbie_GBennett,,0,@USAirways @jhughes1025 grrrrrrrr. Couldn't book a flight via calling either :(,,2015-02-23 09:26:40 -0800,Indianapolis,Indiana (East)
9482,569911064105754624,negative,1.0,Late Flight,1.0,,nhbonedoc,,0,"@USAirways delayed, connection missed, now extended layover how about a lounge pass for PHL. #5077",,2015-02-23 09:26:00 -0800,,
9483,569910971222892545,negative,1.0,Late Flight,0.37,,phillipfgo,,0,"@USAirways Another twist in the plot. Took off from Miami, then had to return due to a unsecured cargo door. most stressful vacation ever.",,2015-02-23 09:25:38 -0800,"Cincinnati, OH",
9484,569910571686088704,negative,0.35,Can't Tell,0.35,,JKlein126,,0,@USAirways she will be reaching out to you! HARDWORKING mom just trying to do her best!,,2015-02-23 09:24:03 -0800,,
9485,569910441423417345,neutral,1.0,,,,ColfaxCapital,,0,"@USAirways great operation you guys are running. More mechanical issues, and now taping piece of plane together LOL http://t.co/I5V9wfbtuE",,2015-02-23 09:23:32 -0800,"39.0708° N, 106.9886° W",Quito
9486,569910410343804928,neutral,0.6593,,,,jhughes1025,,0,@USAirways thanks! Any idea when it will be resolved? I'd like to purchase my ticket!,,2015-02-23 09:23:24 -0800,Washington DC,Alaska
9487,569910335353851904,neutral,1.0,,,,dtopler,,0,"@USAirways Hi, can you attach my AA FF# 94LXA62 to reservation E2KVM4. Thansk!",,2015-02-23 09:23:07 -0800,"New York, NY",Eastern Time (US & Canada)
9488,569909641129402368,negative,1.0,Customer Service Issue,1.0,,bcruz1028,,0,@USAirways When I check online it states status closed. What does this mean? As I have yet been able to reach a live person...,,2015-02-23 09:20:21 -0800,,
9489,569909232696483842,negative,0.6875,Customer Service Issue,0.6875,,electromail,,0,@USAirways Your system is affected by the weather?,,2015-02-23 09:18:44 -0800,Watching @Interpol somewhere,Amsterdam
9490,569909058250997760,positive,1.0,,,,The_BlueAnchor,,0,@USAirways we called and were able to get rescheduled. Thank you for the quick responses today!!,,2015-02-23 09:18:02 -0800,"Dallas, TX",Central Time (US & Canada)
9491,569908805724712961,negative,1.0,Customer Service Issue,0.3526,,juliebartz,,0,@USAirways how do you get your aa frequent flyer number to appear in a USAir reservation?? Frustrating,,2015-02-23 09:17:02 -0800,Shawano WI,Central Time (US & Canada)
9492,569908781720702976,negative,0.6427,Customer Service Issue,0.6427,,lulainlife,,0,@USAirways I'm unable to check in for flight 2119 BOS-DCA and haven't heard if flight was Cancelled Flighted/rescheduled. Any updates??,,2015-02-23 09:16:56 -0800,"Washington, DC",Eastern Time (US & Canada)
9493,569907782108839938,negative,0.967,Can't Tell,0.8042,negative,mydulcebella,Can't Tell,1,@USAirways / @AmericanAir don't forget without your customers you would be out of business! #epicfail #usairwaysfail,,2015-02-23 09:12:58 -0800,Pennsylvania,Eastern Time (US & Canada)
9494,569907323650633728,neutral,0.6563,,0.0,,therealcharlie,,0,@USAirways Hi guys! Are flights 5594 and 3937 still on time? The site and app are both down and I can't check. Thanks!,,2015-02-23 09:11:08 -0800,"Melbourne, Australia",Sydney
9495,569906167947898880,negative,1.0,Can't Tell,1.0,,MeeestarCoke,,0,@USAirways @AmericanAir hey since you    f*%#ed my wknd can I have day pass to admirals club or meal coupon or free coke? {blank stare},,2015-02-23 09:06:33 -0800,BK,
9496,569905936980185088,negative,1.0,Customer Service Issue,0.6736,,daknadler,,1,@USAirways : You Make the Reservation; We'll Make the Excuses! #usairwaysfail,,2015-02-23 09:05:38 -0800,Jacksonville,Eastern Time (US & Canada)
9497,569905899650883585,negative,0.685,Lost Luggage,0.685,,Andyba25,,1,"@USAirways I listed my baggage claim number.  Have them call me, my number is on the ticket.  I had to use Lady Speed Stick this morning.",,2015-02-23 09:05:29 -0800,South,
9498,569905773276307457,negative,1.0,Lost Luggage,0.6735,,acnewsguy,,0,@USAirways Another dead end.  They only handle AA L&amp;F.  They gave me the same failed # I already had. 610-362-7498(99) VM full.  #lost,,2015-02-23 09:04:59 -0800,"New Haven, CT",Mountain Time (US & Canada)
9499,569905559652012032,negative,1.0,Flight Attendant Complaints,0.6608,,mydulcebella,,0,@USAirways  Houston Gate 17 customer Service needs to treat people with respect. There are hardly people waiting! #chillpill #usairwaysfail,,2015-02-23 09:04:08 -0800,Pennsylvania,Eastern Time (US & Canada)
9500,569904589010575360,positive,0.7059,,0.0,,steve_muns,,0,@USAirways over the phone. I called the 6170 number and she picked up almost immediately.,,2015-02-23 09:00:16 -0800,"Washington, DC",Eastern Time (US & Canada)
9501,569903725449322496,neutral,0.6838,,,,HutchinsJim,,0,"@USAirways @HutchinsJim Yes, I made the flight and got my workout in too.",,2015-02-23 08:56:51 -0800,"Carmel, IN",Atlantic Time (Canada)
